laptop_ID,Inches,Ram_In_GB,Weight,Price_euros,Company_Acer,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Others,Company_Samsung,Company_Toshiba,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,ScreenResolutionWidth,ScreenResolutionHeight,Touchscreen,IPS_Panel,4K_Display,Retina_Display,Cpu_ClockSpeed,CpuBrand_AMD,CpuBrand_Intel,CpuBrand_Samsung,CpuSeries_A6-Series,CpuSeries_A9-Series,CpuSeries_Dual,CpuSeries_M,CpuSeries_Others,CpuSeries_Quad,CpuSeries_i3,CpuSeries_i5,CpuSeries_i7,Total_Memory_MB,MemoryType,GpuBrand_AMD,GpuBrand_ARM,GpuBrand_Intel,GpuBrand_Nvidia,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac,OpSys_No OS,OpSys_Other,OpSys_Windows
765,15.6,8,2.2,1099.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
766,15.6,8,2.59,1561.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
767,15.6,16,4.42,2868.99,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,0,1,1,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
768,15.6,4,2.1,599.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
769,15.6,8,2.5,1048.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
770,12.5,16,1.18,1859.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
771,12.3,8,1.1,1559.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2400,1600,1,0,0,0,1.2,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,True,False,False,False,False,False
772,13.3,8,1.2,1129.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
773,13.3,4,1.65,849.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
774,13.3,4,1.6,655.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
775,17.3,4,2.8,470.34,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
776,15.6,16,2.72,1099.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,1,1,1,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
777,13.3,8,1.31,1599.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1920,1080,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
778,15.6,4,2.1,298.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,1048576.0,HDD,False,False,True,False,False,True,False,False,False,False
779,15.6,16,2.3,1181.27,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
780,15.0,16,1.71,1799.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
781,14.0,4,1.75,1020.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,1,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
782,15.6,8,2.62,1099.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
783,12.5,4,1.26,1244.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
784,15.6,12,2.3,839.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,2097152.0,HDD,False,False,False,True,False,False,False,False,False,True
785,15.6,16,2.5,2370.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3840,2160,0,0,1,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
786,14.0,4,1.8,636.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
787,14.0,16,1.95,2899.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
788,15.6,8,2.0,581.9,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
789,17.3,32,4.42,3588.8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,2097152.0,SSD,False,False,False,True,False,False,False,False,False,True
790,17.3,16,4.3,2350.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
791,14.0,16,1.47,1764.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
792,15.6,8,2.2,329.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,False,False,False,True,False,False,False,1048576.0,HDD,False,False,True,False,False,False,False,True,False,False
793,14.0,16,1.7,2299.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
794,14.0,16,1.6,1891.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
795,15.6,8,2.2,1089.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
796,15.6,4,2.4,999.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
797,17.3,16,4.2,2299.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
798,15.6,8,2.62,985.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
799,15.6,8,2.24,1339.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
800,14.0,4,1.22,202.9,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
801,13.3,8,1.37,1970.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
802,15.6,8,2.08,959.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
803,12.0,8,0.92,1165.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2304,1440,0,1,0,1,1.2,False,True,False,False,False,False,True,False,False,False,False,False,524288.0,Flash_Storage,False,False,True,False,False,False,True,False,False,False
804,14.0,8,1.42,2330.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2560,1440,1,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
805,14.0,4,1.63,299.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
806,15.6,8,1.95,810.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
807,13.9,8,1.38,1349.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
808,15.6,8,2.0,739.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
809,15.6,8,3.14,2064.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
810,15.6,8,2.37,1099.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
811,13.3,8,1.29,1499.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
812,15.6,8,2.06,1749.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,1,0,1,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
813,11.6,4,1.63,744.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
814,12.5,8,1.26,1389.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
815,15.6,4,2.1,780.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
816,15.6,8,2.04,629.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,True,False,False,False,False,False,False,True,False,False,False,False,2097152.0,HDD,True,False,False,False,False,False,False,False,False,True
817,15.6,16,2.62,1679.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,0,0,1,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
818,15.6,4,2.4,609.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
819,17.3,12,3.74,1749.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
820,17.3,16,2.9,2415.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1572864.0,SSD,False,False,False,True,False,False,False,False,False,True
821,13.3,8,0.81,1499.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
822,15.6,8,1.98,961.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
823,15.6,8,2.18,789.81,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
824,14.0,8,1.32,1859.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
825,12.5,16,1.29,1799.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3840,2160,1,1,1,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
826,11.6,4,1.23,385.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,16384.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
827,17.3,16,4.36,2505.02,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
828,14.0,4,1.76,755.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
829,15.6,4,2.1,489.9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
830,14.0,4,1.25,1090.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
831,14.0,8,1.13,2499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
832,15.6,8,2.4,1199.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
833,14.0,8,1.13,1875.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
834,14.0,4,1.75,499.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.1,False,True,False,False,False,True,False,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
835,13.3,8,1.1,1358.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
836,14.0,4,1.76,585.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
837,11.6,4,1.35,355.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,1,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
838,14.0,8,1.5,619.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
839,17.3,32,3.49,5499.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3840,2160,1,0,1,0,2.9,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
840,14.0,16,1.1,2099.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2560,1440,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
841,15.6,4,2.1,519.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,True,False,False,False,False
842,14.0,8,1.7,1186.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
843,14.0,8,1.32,1650.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
844,15.6,16,3.21,2774.63,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
845,17.3,16,2.9,2419.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
846,15.6,4,2.0,669.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
847,14.0,4,1.5,325.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,False,False,False,True,False,False,False,16384.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
848,15.6,8,2.3,590.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,HDD,False,False,True,False,False,False,False,False,False,True
849,17.3,16,2.73,1799.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1572864.0,SSD,False,False,False,True,False,False,False,False,False,True
851,17.3,32,4.42,3072.89,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1572864.0,SSD,False,False,False,True,False,False,False,False,False,True
852,17.3,8,2.63,910.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1600,900,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
853,15.6,8,2.18,713.99,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
854,14.0,8,1.54,1870.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
855,15.6,4,2.18,739.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
856,11.6,4,1.4,615.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1366,768,1,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
857,13.3,8,1.45,1026.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
858,13.3,8,1.28,2277.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
859,14.0,8,1.54,1468.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
860,15.6,4,1.86,299.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,True,False,False
862,15.6,16,2.1,1899.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
863,17.3,8,2.83,865.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,True,False,False,False,False,True,False,False,False,False
864,14.0,8,1.96,1903.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
865,15.6,8,2.3,787.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
866,15.6,8,1.9,945.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
867,15.6,4,2.0,449.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
868,13.3,8,1.28,2559.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
869,13.3,8,1.62,649.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
870,15.6,4,2.2,469.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,True,False,False,False,False,True,False,False
871,15.6,8,2.3,850.66,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
872,15.6,8,1.84,1349.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
873,13.3,4,1.05,1285.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
874,15.6,8,2.5,1017.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,False,False,True,False,False
875,13.3,16,1.29,2240.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
876,15.6,4,2.07,910.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
877,13.3,8,1.2,1095.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
878,13.3,8,1.37,1950.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
